image_path,breed,breed_id,split,image_width,image_height,bbox_x,bbox_y,bbox_width,bbox_height,source_dataset
Images/n02106662-German_shepherd/n02106662_13912.jpg,German Shepherd,n02106662-German_shepherd,train,500,333,170,42,253,290,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_14247.jpg,German Shepherd,n02106662-German_shepherd,train,362,500,27,48,307,450,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_1451.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,1,13,498,361,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_146.jpg,German Shepherd,n02106662-German_shepherd,train,333,500,83,105,196,393,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_14842.jpg,German Shepherd,n02106662-German_shepherd,test,336,448,178,71,156,362,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_14930.jpg,German Shepherd,n02106662-German_shepherd,train,500,400,203,133,124,173,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_15107.jpg,German Shepherd,n02106662-German_shepherd,test,500,375,27,26,472,348,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_15398.jpg,German Shepherd,n02106662-German_shepherd,train,375,500,73,73,299,424,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_15429.jpg,German Shepherd,n02106662-German_shepherd,test,500,333,57,52,318,280,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_15647.jpg,German Shepherd,n02106662-German_shepherd,test,300,348,16,11,273,319,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_15666.jpg,German Shepherd,n02106662-German_shepherd,test,271,360,0,28,237,331,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_15813.jpg,German Shepherd,n02106662-German_shepherd,train,300,400,76,38,189,347,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_15858.jpg,German Shepherd,n02106662-German_shepherd,train,400,314,3,3,396,308,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_16014.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,1,44,468,330,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_16129.jpg,German Shepherd,n02106662-German_shepherd,train,576,400,61,94,464,301,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_16149.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,120,95,379,269,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_16163.jpg,German Shepherd,n02106662-German_shepherd,test,500,375,1,0,498,374,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_16342.jpg,German Shepherd,n02106662-German_shepherd,test,274,235,14,21,222,212,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_1637.jpg,German Shepherd,n02106662-German_shepherd,train,500,363,83,27,389,283,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_16418.jpg,German Shepherd,n02106662-German_shepherd,test,377,500,0,52,329,446,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_16817.jpg,German Shepherd,n02106662-German_shepherd,test,500,333,140,105,295,190,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_16891.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,291,211,66,112,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_17240.jpg,German Shepherd,n02106662-German_shepherd,train,333,500,0,57,138,441,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_17446.jpg,German Shepherd,n02106662-German_shepherd,train,360,323,59,44,282,258,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_17449.jpg,German Shepherd,n02106662-German_shepherd,test,500,329,0,0,499,328,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_18065.jpg,German Shepherd,n02106662-German_shepherd,train,1200,1800,284,433,703,1115,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_18113.jpg,German Shepherd,n02106662-German_shepherd,train,360,302,0,18,354,281,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_1812.jpg,German Shepherd,n02106662-German_shepherd,test,500,375,63,0,435,374,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_18268.jpg,German Shepherd,n02106662-German_shepherd,train,333,500,41,0,290,498,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_18405.jpg,German Shepherd,n02106662-German_shepherd,train,500,333,36,22,402,294,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_1841.jpg,German Shepherd,n02106662-German_shepherd,test,360,259,11,2,331,250,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_18922.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,205,32,294,342,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_19641.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,2,121,406,199,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_19720.jpg,German Shepherd,n02106662-German_shepherd,train,338,504,55,17,243,473,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_19791.jpg,German Shepherd,n02106662-German_shepherd,train,300,242,21,19,249,211,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_19801.jpg,German Shepherd,n02106662-German_shepherd,test,500,360,57,125,228,211,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_20036.jpg,German Shepherd,n02106662-German_shepherd,train,360,333,41,14,318,317,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_20546.jpg,German Shepherd,n02106662-German_shepherd,train,402,290,5,111,389,171,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_2058.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,11,69,481,252,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_20711.jpg,German Shepherd,n02106662-German_shepherd,test,418,500,63,10,352,488,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_20732.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,268,100,230,273,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_21094.jpg,German Shepherd,n02106662-German_shepherd,train,300,225,78,0,172,198,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_21348.jpg,German Shepherd,n02106662-German_shepherd,train,247,193,18,18,223,169,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_21432.jpg,German Shepherd,n02106662-German_shepherd,train,173,299,6,36,131,248,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_21715.jpg,German Shepherd,n02106662-German_shepherd,train,640,480,45,32,544,420,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_22245.jpg,German Shepherd,n02106662-German_shepherd,test,2272,1704,890,334,532,1364,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_22394.jpg,German Shepherd,n02106662-German_shepherd,train,388,254,63,84,302,153,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_22456.jpg,German Shepherd,n02106662-German_shepherd,train,333,500,2,128,322,370,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_22730.jpg,German Shepherd,n02106662-German_shepherd,train,400,311,13,15,386,295,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_22764.jpg,German Shepherd,n02106662-German_shepherd,train,556,444,55,65,448,335,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_22854.jpg,German Shepherd,n02106662-German_shepherd,test,333,500,0,41,216,457,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_23196.jpg,German Shepherd,n02106662-German_shepherd,train,375,500,16,106,259,392,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_23360.jpg,German Shepherd,n02106662-German_shepherd,train,360,238,24,16,280,199,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_2337.jpg,German Shepherd,n02106662-German_shepherd,test,333,500,53,158,226,158,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_2358.jpg,German Shepherd,n02106662-German_shepherd,train,500,333,75,39,380,215,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_23691.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,9,0,489,373,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_23996.jpg,German Shepherd,n02106662-German_shepherd,test,333,500,93,65,238,432,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_24110.jpg,German Shepherd,n02106662-German_shepherd,test,500,375,0,0,498,321,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_24577.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,68,25,410,340,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_24758.jpg,German Shepherd,n02106662-German_shepherd,test,373,500,121,71,250,427,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_24768.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,9,35,490,308,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_24774.jpg,German Shepherd,n02106662-German_shepherd,test,500,357,10,20,422,248,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_24786.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,100,106,207,207,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_248.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,69,0,308,373,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_25775.jpg,German Shepherd,n02106662-German_shepherd,test,500,333,156,12,98,320,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_25917.jpg,German Shepherd,n02106662-German_shepherd,test,495,500,123,53,370,444,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_25986.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,0,0,451,374,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_2631.jpg,German Shepherd,n02106662-German_shepherd,train,500,332,224,61,164,220,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_26335.jpg,German Shepherd,n02106662-German_shepherd,train,324,260,6,13,314,232,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_26549.jpg,German Shepherd,n02106662-German_shepherd,train,375,500,1,8,269,490,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_2659.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,246,170,79,130,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_27186.jpg,German Shepherd,n02106662-German_shepherd,train,237,199,5,0,227,198,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_27251.jpg,German Shepherd,n02106662-German_shepherd,test,320,240,74,0,160,222,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_27393.jpg,German Shepherd,n02106662-German_shepherd,test,400,311,5,6,382,291,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_2740.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,0,3,381,371,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_2753.jpg,German Shepherd,n02106662-German_shepherd,test,500,348,63,0,351,347,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_2810.jpg,German Shepherd,n02106662-German_shepherd,train,363,500,5,8,349,484,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_2884.jpg,German Shepherd,n02106662-German_shepherd,test,500,334,126,40,254,281,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_2924.jpg,German Shepherd,n02106662-German_shepherd,test,500,375,45,142,221,232,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_29517.jpg,German Shepherd,n02106662-German_shepherd,test,336,437,99,59,235,376,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_3116.jpg,German Shepherd,n02106662-German_shepherd,test,400,400,90,110,296,289,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_320.jpg,German Shepherd,n02106662-German_shepherd,train,333,500,85,71,246,427,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_3260.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,142,67,232,134,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_3431.jpg,German Shepherd,n02106662-German_shepherd,test,500,375,0,16,462,335,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_3781.jpg,German Shepherd,n02106662-German_shepherd,train,375,500,52,1,320,497,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_3815.jpg,German Shepherd,n02106662-German_shepherd,train,870,739,14,320,382,407,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_3953.jpg,German Shepherd,n02106662-German_shepherd,train,640,480,156,32,314,446,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_4021.jpg,German Shepherd,n02106662-German_shepherd,train,377,500,58,58,250,369,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_4059.jpg,German Shepherd,n02106662-German_shepherd,train,550,277,1,0,409,276,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_4201.jpg,German Shepherd,n02106662-German_shepherd,train,500,356,83,88,329,182,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_4402.jpg,German Shepherd,n02106662-German_shepherd,train,304,271,34,36,211,234,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_4498.jpg,German Shepherd,n02106662-German_shepherd,test,399,418,42,25,329,377,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_4522.jpg,German Shepherd,n02106662-German_shepherd,train,394,295,51,42,320,216,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_466.jpg,German Shepherd,n02106662-German_shepherd,train,1729,1200,543,348,429,780,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_5169.jpg,German Shepherd,n02106662-German_shepherd,train,500,330,149,28,344,284,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_5795.jpg,German Shepherd,n02106662-German_shepherd,train,394,348,154,49,187,230,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_590.jpg,German Shepherd,n02106662-German_shepherd,test,500,333,107,34,259,297,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_5929.jpg,German Shepherd,n02106662-German_shepherd,train,245,200,4,5,225,192,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_597.jpg,German Shepherd,n02106662-German_shepherd,test,500,500,103,33,303,442,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_6088.jpg,German Shepherd,n02106662-German_shepherd,train,200,153,7,3,188,149,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_620.jpg,German Shepherd,n02106662-German_shepherd,test,300,399,139,53,153,307,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_6443.jpg,German Shepherd,n02106662-German_shepherd,train,200,200,7,12,178,177,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_662.jpg,German Shepherd,n02106662-German_shepherd,train,210,210,6,31,198,168,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_684.jpg,German Shepherd,n02106662-German_shepherd,train,157,160,75,26,81,133,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_6889.jpg,German Shepherd,n02106662-German_shepherd,train,500,333,180,14,247,305,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_6931.jpg,German Shepherd,n02106662-German_shepherd,train,500,384,238,119,174,248,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_695.jpg,German Shepherd,n02106662-German_shepherd,test,333,500,0,140,327,356,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_6966.jpg,German Shepherd,n02106662-German_shepherd,test,375,500,91,6,182,477,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_712.jpg,German Shepherd,n02106662-German_shepherd,test,375,500,176,135,60,116,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_7122.jpg,German Shepherd,n02106662-German_shepherd,train,500,333,1,1,497,330,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_7168.jpg,German Shepherd,n02106662-German_shepherd,train,350,350,40,97,286,245,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_7212.jpg,German Shepherd,n02106662-German_shepherd,test,377,500,38,63,335,435,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_7238.jpg,German Shepherd,n02106662-German_shepherd,train,447,500,40,0,404,496,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_7313.jpg,German Shepherd,n02106662-German_shepherd,test,250,286,21,14,195,257,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_7545.jpg,German Shepherd,n02106662-German_shepherd,train,214,300,95,15,109,214,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_7885.jpg,German Shepherd,n02106662-German_shepherd,train,375,500,55,111,311,335,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_7960.jpg,German Shepherd,n02106662-German_shepherd,train,352,500,36,12,279,486,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_8002.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,14,0,485,374,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_808.jpg,German Shepherd,n02106662-German_shepherd,test,450,450,1,5,417,443,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_8246.jpg,German Shepherd,n02106662-German_shepherd,train,500,338,60,91,257,226,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_855.jpg,German Shepherd,n02106662-German_shepherd,train,333,500,8,110,247,355,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_8870.jpg,German Shepherd,n02106662-German_shepherd,train,333,500,0,17,331,481,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_9226.jpg,German Shepherd,n02106662-German_shepherd,test,500,333,0,0,474,298,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_9292.jpg,German Shepherd,n02106662-German_shepherd,test,333,500,6,82,325,416,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_9481.jpg,German Shepherd,n02106662-German_shepherd,train,375,500,91,40,280,313,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_9556.jpg,German Shepherd,n02106662-German_shepherd,test,500,333,177,85,322,217,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_9625.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,117,48,335,292,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_9735.jpg,German Shepherd,n02106662-German_shepherd,train,375,500,237,212,93,190,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_9936.jpg,German Shepherd,n02106662-German_shepherd,test,500,333,266,4,98,257,Stanford Dogs
Images/n02106662-German_shepherd/n02106662_9994.jpg,German Shepherd,n02106662-German_shepherd,train,500,375,213,50,237,321,Stanford Dogs
Images/n02107142-Doberman/n02107142_10009.jpg,Doberman,n02107142-Doberman,train,285,360,73,18,191,336,Stanford Dogs
Images/n02107142-Doberman/n02107142_10036.jpg,Doberman,n02107142-Doberman,train,333,500,48,10,277,488,Stanford Dogs
Images/n02107142-Doberman/n02107142_10070.jpg,Doberman,n02107142-Doberman,train,500,333,87,29,264,303,Stanford Dogs
Images/n02107142-Doberman/n02107142_10647.jpg,Doberman,n02107142-Doberman,train,500,375,12,1,407,373,Stanford Dogs
Images/n02107142-Doberman/n02107142_1073.jpg,Doberman,n02107142-Doberman,train,500,375,1,54,459,275,Stanford Dogs
Images/n02107142-Doberman/n02107142_1074.jpg,Doberman,n02107142-Doberman,train,375,500,68,51,204,342,Stanford Dogs
Images/n02107142-Doberman/n02107142_10952.jpg,Doberman,n02107142-Doberman,test,333,500,48,1,279,497,Stanford Dogs
Images/n02107142-Doberman/n02107142_11042.jpg,Doberman,n02107142-Doberman,train,500,357,26,54,373,253,Stanford Dogs
Images/n02107142-Doberman/n02107142_11226.jpg,Doberman,n02107142-Doberman,train,500,375,308,41,191,310,Stanford Dogs
Images/n02107142-Doberman/n02107142_11493.jpg,Doberman,n02107142-Doberman,train,500,375,130,61,188,312,Stanford Dogs
Images/n02107142-Doberman/n02107142_11717.jpg,Doberman,n02107142-Doberman,test,180,146,1,2,176,143,Stanford Dogs
Images/n02107142-Doberman/n02107142_11757.jpg,Doberman,n02107142-Doberman,train,357,500,1,56,339,442,Stanford Dogs
Images/n02107142-Doberman/n02107142_1193.jpg,Doberman,n02107142-Doberman,train,500,361,102,72,131,213,Stanford Dogs
Images/n02107142-Doberman/n02107142_12076.jpg,Doberman,n02107142-Doberman,test,500,375,0,85,390,289,Stanford Dogs
Images/n02107142-Doberman/n02107142_12182.jpg,Doberman,n02107142-Doberman,train,438,500,13,77,416,421,Stanford Dogs
Images/n02107142-Doberman/n02107142_12191.jpg,Doberman,n02107142-Doberman,train,283,307,6,7,274,290,Stanford Dogs
Images/n02107142-Doberman/n02107142_12488.jpg,Doberman,n02107142-Doberman,train,500,333,133,28,366,304,Stanford Dogs
Images/n02107142-Doberman/n02107142_1251.jpg,Doberman,n02107142-Doberman,train,500,375,139,1,204,355,Stanford Dogs
Images/n02107142-Doberman/n02107142_12739.jpg,Doberman,n02107142-Doberman,test,500,375,0,0,492,374,Stanford Dogs
Images/n02107142-Doberman/n02107142_12749.jpg,Doberman,n02107142-Doberman,train,375,500,117,113,211,300,Stanford Dogs
Images/n02107142-Doberman/n02107142_13011.jpg,Doberman,n02107142-Doberman,train,375,500,97,201,209,296,Stanford Dogs
Images/n02107142-Doberman/n02107142_1306.jpg,Doberman,n02107142-Doberman,test,479,500,122,60,264,438,Stanford Dogs
Images/n02107142-Doberman/n02107142_13356.jpg,Doberman,n02107142-Doberman,train,400,400,1,80,395,316,Stanford Dogs
Images/n02107142-Doberman/n02107142_13483.jpg,Doberman,n02107142-Doberman,train,480,361,34,2,394,357,Stanford Dogs
Images/n02107142-Doberman/n02107142_13677.jpg,Doberman,n02107142-Doberman,train,500,375,155,46,231,328,Stanford Dogs
Images/n02107142-Doberman/n02107142_14066.jpg,Doberman,n02107142-Doberman,train,333,500,66,26,198,470,Stanford Dogs
Images/n02107142-Doberman/n02107142_14425.jpg,Doberman,n02107142-Doberman,train,303,480,0,2,301,475,Stanford Dogs
Images/n02107142-Doberman/n02107142_14636.jpg,Doberman,n02107142-Doberman,test,500,464,193,80,271,349,Stanford Dogs
Images/n02107142-Doberman/n02107142_14813.jpg,Doberman,n02107142-Doberman,train,500,374,135,11,334,362,Stanford Dogs
Images/n02107142-Doberman/n02107142_15003.jpg,Doberman,n02107142-Doberman,test,374,500,0,7,310,491,Stanford Dogs
Images/n02107142-Doberman/n02107142_15334.jpg,Doberman,n02107142-Doberman,test,435,500,190,237,215,249,Stanford Dogs
Images/n02107142-Doberman/n02107142_15377.jpg,Doberman,n02107142-Doberman,train,500,375,84,27,392,336,Stanford Dogs
Images/n02107142-Doberman/n02107142_15436.jpg,Doberman,n02107142-Doberman,train,337,474,1,24,308,448,Stanford Dogs
Images/n02107142-Doberman/n02107142_15810.jpg,Doberman,n02107142-Doberman,train,390,480,2,116,386,341,Stanford Dogs
Images/n02107142-Doberman/n02107142_15936.jpg,Doberman,n02107142-Doberman,test,500,379,66,44,365,313,Stanford Dogs
Images/n02107142-Doberman/n02107142_16217.jpg,Doberman,n02107142-Doberman,train,500,375,119,70,220,251,Stanford Dogs
Images/n02107142-Doberman/n02107142_16316.jpg,Doberman,n02107142-Doberman,test,500,361,35,97,410,231,Stanford Dogs
Images/n02107142-Doberman/n02107142_16400.jpg,Doberman,n02107142-Doberman,train,500,327,35,27,426,278,Stanford Dogs
Images/n02107142-Doberman/n02107142_16424.jpg,Doberman,n02107142-Doberman,train,500,411,0,0,441,381,Stanford Dogs
Images/n02107142-Doberman/n02107142_16429.jpg,Doberman,n02107142-Doberman,train,500,375,1,49,325,325,Stanford Dogs
Images/n02107142-Doberman/n02107142_16512.jpg,Doberman,n02107142-Doberman,test,500,335,184,39,160,262,Stanford Dogs
Images/n02107142-Doberman/n02107142_16917.jpg,Doberman,n02107142-Doberman,test,280,217,17,8,250,201,Stanford Dogs
Images/n02107142-Doberman/n02107142_1694.jpg,Doberman,n02107142-Doberman,train,427,500,221,56,149,429,Stanford Dogs
Images/n02107142-Doberman/n02107142_17111.jpg,Doberman,n02107142-Doberman,train,500,333,117,31,310,301,Stanford Dogs
Images/n02107142-Doberman/n02107142_17147.jpg,Doberman,n02107142-Doberman,train,500,375,48,28,338,293,Stanford Dogs
Images/n02107142-Doberman/n02107142_17450.jpg,Doberman,n02107142-Doberman,test,357,500,0,0,330,498,Stanford Dogs
Images/n02107142-Doberman/n02107142_17564.jpg,Doberman,n02107142-Doberman,train,375,500,102,25,201,436,Stanford Dogs
Images/n02107142-Doberman/n02107142_17575.jpg,Doberman,n02107142-Doberman,test,500,393,27,24,435,314,Stanford Dogs
Images/n02107142-Doberman/n02107142_17788.jpg,Doberman,n02107142-Doberman,train,500,340,63,75,255,258,Stanford Dogs
Images/n02107142-Doberman/n02107142_17899.jpg,Doberman,n02107142-Doberman,train,500,375,92,35,229,339,Stanford Dogs
Images/n02107142-Doberman/n02107142_18020.jpg,Doberman,n02107142-Doberman,test,300,200,89,2,158,197,Stanford Dogs
Images/n02107142-Doberman/n02107142_18196.jpg,Doberman,n02107142-Doberman,train,477,500,88,82,271,370,Stanford Dogs
Images/n02107142-Doberman/n02107142_18214.jpg,Doberman,n02107142-Doberman,test,500,328,35,26,406,221,Stanford Dogs
Images/n02107142-Doberman/n02107142_18413.jpg,Doberman,n02107142-Doberman,train,500,333,1,8,498,324,Stanford Dogs
Images/n02107142-Doberman/n02107142_18582.jpg,Doberman,n02107142-Doberman,train,500,343,101,6,172,280,Stanford Dogs
Images/n02107142-Doberman/n02107142_18610.jpg,Doberman,n02107142-Doberman,test,300,458,99,104,138,339,Stanford Dogs
Images/n02107142-Doberman/n02107142_18779.jpg,Doberman,n02107142-Doberman,test,500,375,57,32,398,314,Stanford Dogs
Images/n02107142-Doberman/n02107142_1886.jpg,Doberman,n02107142-Doberman,test,333,500,0,0,331,498,Stanford Dogs
Images/n02107142-Doberman/n02107142_1901.jpg,Doberman,n02107142-Doberman,test,500,375,6,27,115,288,Stanford Dogs
Images/n02107142-Doberman/n02107142_208.jpg,Doberman,n02107142-Doberman,train,500,352,37,65,437,212,Stanford Dogs
Images/n02107142-Doberman/n02107142_21.jpg,Doberman,n02107142-Doberman,train,500,375,1,0,341,374,Stanford Dogs
Images/n02107142-Doberman/n02107142_2153.jpg,Doberman,n02107142-Doberman,train,300,364,75,35,125,289,Stanford Dogs
Images/n02107142-Doberman/n02107142_2213.jpg,Doberman,n02107142-Doberman,test,326,500,17,0,282,446,Stanford Dogs
Images/n02107142-Doberman/n02107142_2314.jpg,Doberman,n02107142-Doberman,train,500,375,113,44,318,318,Stanford Dogs
Images/n02107142-Doberman/n02107142_2418.jpg,Doberman,n02107142-Doberman,test,500,375,36,63,459,238,Stanford Dogs
Images/n02107142-Doberman/n02107142_248.jpg,Doberman,n02107142-Doberman,train,500,375,8,106,392,266,Stanford Dogs
Images/n02107142-Doberman/n02107142_2553.jpg,Doberman,n02107142-Doberman,train,500,375,61,123,388,251,Stanford Dogs
Images/n02107142-Doberman/n02107142_2654.jpg,Doberman,n02107142-Doberman,train,500,375,239,92,86,148,Stanford Dogs
Images/n02107142-Doberman/n02107142_2779.jpg,Doberman,n02107142-Doberman,train,375,500,102,166,254,309,Stanford Dogs
Images/n02107142-Doberman/n02107142_278.jpg,Doberman,n02107142-Doberman,test,500,333,144,43,244,279,Stanford Dogs
Images/n02107142-Doberman/n02107142_30.jpg,Doberman,n02107142-Doberman,train,500,375,113,30,189,333,Stanford Dogs
Images/n02107142-Doberman/n02107142_3033.jpg,Doberman,n02107142-Doberman,test,375,500,18,13,335,442,Stanford Dogs
Images/n02107142-Doberman/n02107142_3073.jpg,Doberman,n02107142-Doberman,train,500,332,6,0,374,331,Stanford Dogs
Images/n02107142-Doberman/n02107142_3094.jpg,Doberman,n02107142-Doberman,train,300,248,61,11,188,230,Stanford Dogs
Images/n02107142-Doberman/n02107142_3171.jpg,Doberman,n02107142-Doberman,train,179,187,1,1,177,185,Stanford Dogs
Images/n02107142-Doberman/n02107142_3227.jpg,Doberman,n02107142-Doberman,test,500,400,0,62,499,302,Stanford Dogs
Images/n02107142-Doberman/n02107142_3236.jpg,Doberman,n02107142-Doberman,test,500,375,0,40,426,334,Stanford Dogs
Images/n02107142-Doberman/n02107142_34.jpg,Doberman,n02107142-Doberman,train,427,320,137,13,161,296,Stanford Dogs
Images/n02107142-Doberman/n02107142_3412.jpg,Doberman,n02107142-Doberman,train,375,500,1,110,330,388,Stanford Dogs
