image_id,source_dataset,source_path,perceptual_hash,duplicate_group_id,source_label,pawphile_condition_label,pawphile_finding_label,label_type,label_quality,clinical_validation,split,body_region,dog_id,tier,exclusion_reason,erythema,alopecia,crust,scaling,erosion,ulcer,pustule,lichenification,parsed_findings,experimental_split
cc167047-195e-4bda-93f2-90759ee7ab62,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\hypersensitivity dermatitis\hypersensitivity_29_jpg.rf.dde0293596e8d54a69ce04e0ccb69987.jpg,462,f3fbb2d0-95e6-4600-8429-94c80b3f2f18,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['erythema', 'lichenification']",train
6c10866c-6041-4fc7-b38f-1a42b4bcf240,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\hypersensitivity dermatitis\hypersensitivity_110_jpg.rf.b9c119f820486bffa0e204ec31013f2d.jpg,798,d113bf74-42d4-454c-9371-282598f56dda,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['erythema', 'lichenification']",train
912726c9-0320-40d2-9d9b-637e8ee11d27,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_354_jpg.rf.a9d6c657c4b0f231296ad3f4dc3dbc20.jpg,757,77f1ed10-df36-4322-b9f3-ac69df010550,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
aa4c51d0-9e4a-48bb-ad5e-9277b2e7bc6d,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\fungal infection\fungal_37_jpg.rf.4d58403ba3d1826c28961deefc1522f5.jpg,1208,2279d7b0-d2a9-4039-826a-33d1fd88f19d,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
99fe97df-ec14-4d68-b36e-a472b41c707e,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\ringworm-148-_jpg.rf.bee7d7576e186668d2ba440ab8be22e6.jpg,858,50b05d1f-db3a-4d2c-a16b-e0f59b30d96f,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
9ff62b7f-6e51-47f7-9bb2-1832af8bf1dd,Multispectral,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Classification of pet dog skin diseases using deep learning with images captured from multispectral imaging device\5dbht54kw7-1\dog210617_01_02_05\pic8.jpg,381,cbcd8cd0-59a4-4be8-8c7a-826c1d438915,unknown,unknown,[],disease-level (provisional),research-only,unsupported,none,skin,pic8.jpg,B,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
288f40e1-3078-4290-9199-fd15f9cff1e8,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\bacterial dermatosis\bacterial_295_jpg.rf.7821d223dbb536621033797acd04c8c8.jpg,1578,90bd96f1-6e33-45e5-9115-462198cdba62,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
51be88c4-04b8-4d59-bae6-9d659a4e320e,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\2024-05-13-162802_jpg.rf.8337cb27da3175a6656b0354fe9388e9.jpg,1100,333f7525-f83b-43db-969b-cdfe874e892d,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
ea5f5cf6-bfd8-473b-860b-7f4112c3fa27,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\ringworm\R52_png_jpg.rf.b1780c365284ebc44086570e63489b3e.jpg,1095,d003ae5f-5405-4433-8212-e25b601ac227,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
de48b4b9-39cf-4ee0-9b15-631d54708146,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\fungal infection\fungal_155_jpg.rf.87d66ae785a4364641d30ef04d45f8c7.jpg,1204,30bd418a-8c70-463a-bce1-eeece1fc6b50,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
60dce769-26dc-4f00-b34f-c30d94c0fcdb,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\HOT-SPOT-IN-DOG-HOW-vet-treated-symptom-prevention_-flea-bite-moist-eczema_dog-itching-000357_png_jpg.rf.9e758ee6d404ff53c859efd769ac9b40.jpg,216,d622b279-6b10-428a-9f00-3303eeeb22c2,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['erythema', 'scaling']",train
9e5ba03e-3150-4484-9572-f568aee3a46c,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_201_jpg.rf.1ecac50b78b1e032c0a5636140e871b9.jpg,478,773d179a-4b44-4716-ba20-e574f019e0c4,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
bc82e6d1-7d34-41b3-be1c-e034b85c8eca,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\hypersensitivity dermatitis\hypersensitivity_157_jpg.rf.1cbc010e32ef6c25ba72babc9d70ae97.jpg,1127,d79947de-d227-4e90-b4fc-d0f05d081c0c,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['erythema', 'lichenification']",train
f5f4c5ca-21d1-4e4d-a2a7-f01c4983e277,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\fungal infection\fungal_332_jpg.rf.e218a7ade4a1dc27667550d7d1b18612.jpg,674,64a0cd2a-5201-4998-b855-f485a92ea4fa,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
cbedb56e-db20-4317-8869-80e2ee1d023d,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Dermatitis\1000010494_x16_jpg.rf.27270ae6ca262a313b7ee38d0bcd5cbb.jpg,769,702a01ed-2808-4e66-af88-5abb45c20060,Dermatitis,nonspecific dermatitis,"[""erythema"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"['erythema', 'scaling']",train
a6617a06-dab3-4482-a1d7-93d9395d6d19,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\ringworm\WIN_20240514_17_27_09_Pro_jpg.rf.9c5099c21c6e3d7a536e27f0175f85d4.jpg,811,806b3967-c233-44cc-bb4b-d7f563b8717c,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
786162e8-beaa-428f-9bbc-f00a3cf0c351,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_94_jpg.rf.85c186fe1eb9a359314cf474a0d72201.jpg,1868,998f35d6-7941-4877-a854-b95cd3a5a964,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
e429b717-e1b1-4de7-a6f4-195d6f3a7660,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\test\healthy\healthy_train_17_jpg.rf.bae8e82e2e343e27ebe3c907484160db.jpg,1307,046c14c2-e671-43a6-9de6-0dbee32c7341,healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
3fc9ea18-4dfe-4877-8e20-7076968efe72,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\demodicosis\D113_png_jpg.rf.aee2e613f5dd72fa9250df4c731ffb14.jpg,503,58f61d02-bd4c-47e7-8a65-923b5530f4f0,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
6d35a6f5-882d-4d06-9f7a-77d974bda86c,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Healthy\dogs_076_jpg.rf.2ac0c5b9666c69adc8b1ad815ada2b9d.jpg,588,9d1f92ac-b39e-42e7-9bcb-c4353800cf15,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
3732b3d9-a441-4afe-9458-12b102e52baa,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\ringworm\R40_png_jpg.rf.09230a8c8c44c05045cee5e1f702dc92.jpg,1432,232ab56a-3902-4b37-8f3e-4b7e303d6a07,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
b9df647f-4f49-4030-b0d9-f30145cfbaae,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Fungal_infections\FUNGAL-INFECTION_011_jpg.rf.eb5a5abebdca9f95df8df3b9aec5dbe7.jpg,1465,debc70b7-ab99-4786-b7d5-43bfe10e654b,Fungal_infections,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
4c22e821-d7d2-4c93-9997-8283529069b8,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_derm_43_jpg.rf.188b7f09273ecacadbf644d88d3c3d08.jpg,892,c8ad9edd-27b3-4bf3-93e5-d403bb96acfd,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
09cc8f33-0b6c-4c0e-b001-d9666eec456f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Healthy\00_jpg.rf.989c3aa2f2efb8e45b6994ba3685e646.jpg,1502,9561e901-e2f2-4ec4-ad6b-ba400e4e880d,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
132642b8-93b6-4937-8e21-5d7adfd5c042,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_268_jpg.rf.b84131af3606ec750aad12d4c515f13f.jpg,456,5bbd240e-ca05-4e80-8286-fe926efe9cb0,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
cfe21e45-bdc9-47de-add6-0858bd172de8,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\IMG_5226_jpeg_jpg.rf.fe58bcbf3d733111c1ad1dbccbfa1c83.jpg,1240,3a462efa-b565-40ce-9d81-ee84062ce938,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
d5a33f79-30f1-45e9-be7f-d84497cf5180,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial19_jpg.rf.5499f4ec4a3046ee2e489559a15f35aa.jpg,631,ecd2986f-cbdf-4805-9348-fa93b8d2d2bb,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
0484463e-d961-45c8-b5e0-06bfba9e899f,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\ringworm\80b5eb_799a7e6d4c1444318ee3e4280_jpg.rf.2d5a475c83b217501c63c11dee8450e5.jpg,255,68411044-e7c5-4ffb-abe5-787ea1bbee7a,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
85817757-0156-40fd-86a2-20dc11d3c82d,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_249_jpg.rf.249a0885fd4d28c8df2664b3981748a7.jpg,1265,b1862faa-40fd-42a8-879b-2d316f2a98dd,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
0ef65c20-837a-4342-bcd1-69bc82664f22,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_232_jpg.rf.d20f209bebf8b242d0231104547d5ced.jpg,409,dfd90da6-13d8-42d5-9f8c-6e28fb179771,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
138fb382-101e-4e02-b34c-acafa1ec5ae7,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\ringworm\WIN_20240514_17_33_14_Pro_jpg.rf.7aaca2332edcee524e4b11038eb81614.jpg,713,be5b9f17-c8ab-4b22-a844-628d512d5ea5,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
b75a69b7-a1db-4dbf-9fff-41903f442f49,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_414_jpg.rf.a9f4247f159978d39285d2f994dc6096.jpg,701,f872c4ac-f7ec-426e-80c1-86e67c4e44af,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
87a4dbf6-5862-469b-9617-f378a7ac9532,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\NEWR15_jpeg_jpg.rf.5bec93c91b2e5ffeff0b3f10019f9dc1.jpg,1623,43937a48-9db3-416d-877e-82363782c1e1,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
d0925dca-d33c-4537-8366-fabe7b4db15d,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\2024-05-13-162032_4_jpg.rf.ba275650bb8a9e49fcfd63e170fd387f.jpg,1758,225b2d86-bd91-41d1-8131-a6c3c93c4aee,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
50f7f532-ba3c-4ca0-9bd1-48797b17ae1a,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\demodicosis\2024-05-13-162303_jpg.rf.f52a67fcc58fd3c0e1a4ae8ff6d27f18.jpg,547,a8730938-40db-47f7-9812-e764007c02c2,demodicosis,demodicosis,"[""alopecia"", ""erythema"", ""crust""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['alopecia', 'erythema', 'crust']",train
c1e884d0-39f4-474e-bf51-dd9d22b814f3,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\healthy\healthy_127_jpg.rf.02f0a3ef93e15c9490bddd0d5ac1f54d.jpg,1235,ae82abf8-8f2b-4e00-a575-cf64af377d7b,healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
44efeb9b-8f71-4028-8b1c-aed0720ab4cb,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_146_jpg.rf.26a3e6d998b04b725061d2697873947d.jpg,679,737426ea-87f4-4e0a-b2fd-0486e7bbaee3,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
96f5423f-d4fd-4662-b5eb-a6c508673f67,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\Healthy\Image_7_jpg.rf.f6e4f57fb5a63d74b676378c26adbdc6.jpg,1075,fa56f785-da99-4109-a93b-e40da1bae1a1,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
6d3471d4-11d8-49fd-92f7-afac23b33853,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\valid\Healthy\dogs_032_jpg.rf.b65d02d6c14c8e555ae777af41bc3163.jpg,949,30750e99-fd00-429c-bdd5-0d2975436992,Healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
694146f6-5672-4838-861c-84945d39c248,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_217_jpg.rf.a8f07651b818233cff13bdae9712af51.jpg,426,c8f37762-fc9e-4fa4-8b0a-0be6733ae77d,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
3ed7904d-767a-4d2f-8cbd-8a5f45f03a2a,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\NEWR50_png_jpg.rf.f36171757839d3512166c0343d00bd77.jpg,1956,e042a022-afd0-43df-b4dd-86c391b6afbf,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
cfcd4313-dd0b-45cc-8359-595bbdbccc4b,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\train\ringworm\ringworm-102-_jpg.rf.b236d6214a4110cefe74321a78059cc9.jpg,1093,9ca7fb18-54ab-4b44-b48a-9988140f7092,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
404afd1d-d514-444d-aa10-f85cdf485f79,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\ringworm\ringworm-33-_jpg.rf.adede751fbc5c91ef4cf09d4626fddef.jpg,1315,1f7ceccb-fccc-453f-9efc-d406ec0e09c8,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
d749598f-e02f-4d79-a513-3604229d3bab,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\fungal infection\fungal_69_jpg.rf.e4d9e2877721a9f03770669d93bec733.jpg,1804,96ee8957-217a-41b2-84d9-3a536b39284c,fungal infection,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
3feb2f12-1f38-46b8-8239-c30d65689e9b,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\train\bacterial dermatosis\bacterial_354_jpg.rf.2db0686c67af3fb1c931ff6abdb71df5.jpg,303,308ab0bf-95a8-4024-a8e6-5db83832b465,bacterial dermatosis,bacterial dermatosis,"[""erythema"", ""pustule"", ""crust""]",disease-level (provisional),research-only,unsupported,train,skin,unknown,C,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['erythema', 'pustule', 'crust']",train
dee62742-3f77-4cd7-93e6-2a8ee18a2895,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\ringworm\NEWR30_png_jpg.rf.004b1f8c99420f684725214fe3d63c44.jpg,1160,6241e511-5b62-45fa-9f39-53a44288db5f,ringworm,fungal infection,"[""alopecia"", ""scaling""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"['alopecia', 'scaling']",train
bc93c9c1-477e-4b50-8507-3e9279c2c9b6,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_271_jpg.rf.43614142ae3bff1ae0c76aece87e8da0.jpg,243,429d1821-e262-4c28-9595-71eb1b599750,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
3be9bd2c-facd-4162-808b-3b849a3174a4,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\healthy\healthy_95_jpg.rf.786fd49f032f5605421750c2df9d8a4f.jpg,244,80aee0f1-2f73-4f1f-a7ad-19cc4b821448,healthy,healthy,[],disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],train
91d6ec2d-9145-4c79-8dac-1c43efbab662,Kaggle,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\archive\test\Hypersensitivity\B9781416056638000070_f007-004-9781416056638_jpg.rf.9c6126d4500d537def0ed601fcd4b84d.jpg,384,11975949-399a-4f19-85af-487044bcd87b,Hypersensitivity,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,test,skin,unknown,C,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['erythema', 'lichenification']",train
8ab4a413-78ae-4615-9d78-b8023d7fc6b4,Roboflow,C:\Users\ESSAKKI RAJA T  EV\OneDrive\Desktop\DB PAWPHILE\Dog Skin Disease Dataset.v2i.folder\valid\hypersensitivity dermatitis\hypersensitivity_327_jpg.rf.fa007b3f6279c83faea809499dc11063.jpg,1350,fc0c442b-9989-4a11-8f43-45100baecddf,hypersensitivity dermatitis,hypersensitivity / allergic dermatitis,"[""erythema"", ""lichenification""]",disease-level (provisional),research-only,unsupported,valid,skin,unknown,C,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['erythema', 'lichenification']",train
